id	TCGA-04-1514-01A	TCGA-04-1516-01A	TCGA-04-1530-01A	TCGA-04-1536-01A	TCGA-04-1542-01A
TNRC6C	1.011	-0.0921	0.1525	0.3114	-0.5258
TNS1	0.1984	0.2864	-0.0126	-0.9274	0.3317
TNS3	-0.3115	0.2953	-0.017	0.0397	0.3516
TNS4	-0.3836	-0.0928	0.1037	-0.3696	-0.5309
TNXB	0.0603	0.0105	0.0708	0.2253	0.2791
TOB1	0.4261	-0.0832	0.1525	-0.3335	-0.5258
TOB2	-1.1651	-0.1518	-0.2982	-0.3906	-0.5152
TOE1	-0.1387	-0.0765	0.0941	0.1646	-0.4543
TOLLIP	-0.4319	0.0236	-0.2891	-1.054	-0.5699
TOM1	-1.1736	-0.1189	-0.2982	-0.4307	-0.5416
TOM1L1	0.4752	-0.0832	0.1525	-0.3335	-0.5258
TOM1L2	-0.4108	-0.1143	-0.2934	-0.3953	-0.5196
TOMM20	0.2602	-0.095	0.0931	-0.3098	0.8031
TOMM20L	0.4438	-0.0594	-0.171	0.0963	-0.4596
TOMM22	-1.2013	-0.1189	-0.2982	-0.4307	-0.5416
TOMM34	0.4228	-0.1194	0.0037	0.0622	-0.0709
TOMM40	-0.3808	0.4498	-0.0894	0.06	-0.5206
TOMM40L	0.2744	0.3896	0.0931	0.8834	0.3244
TOMM5	0.42200000000000004	0.3912	-0.1259	-0.2145	-0.5087
TOMM7	-0.32799999999999996	-0.1035	-0.1468	0.0397	0.3659
TOMM70A	-0.3138	0.2617	-0.0104	0.1735	0.2006
TOP1	0.4228	-0.6427	0.0037	0.0622	-0.0367
TOP1MT	-0.3845	0.2975	-0.3072	-0.0014	0.3949
TOP1P1	0.2805	0.3896	0.0931	0.8834	0.3244
TOP1P2	-1.1327	-0.1107	-0.29	-0.4375	-0.5416
TOP2A	-0.3836	-0.0928	0.1037	-0.3696	-0.5309
TOP2B	0.1138	-0.1577	0.0785	-0.2713	-0.4556
TOP3A	-0.4108	-0.1143	-0.2934	-0.3953	-0.5196
TOP3B	-1.0777	-0.1413	0.1859	-0.4173	-0.5032
TOP3b	-1.0777	-0.1413	0.1859	-0.4173	-0.5032
TOPBP1	-0.3548	0.7269	0.4635	0.2531	0.2006
TOPORS	0.1252	0.3912	-0.1259	-0.2145	-0.414
TOR1A	0.0851	0.2368	-0.0114	-0.3899	-0.4837
TOR1AIP1	0.2805	0.3896	0.0931	0.6552	0.3109
TOR1AIP2	0.2805	0.3896	0.0931	0.6552	0.3109
TOR1B	0.0851	0.2368	-0.0114	-0.3899	-0.4837
TOR2A	0.0851	0.2368	-0.0114	-0.3899	-0.4837
TOR3A	0.2805	0.3896	0.0931	0.7946	0.2999
TORC2	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
TOX	-0.3296	-0.0872	0.1807	0.1022	0.7179
TOX2	0.4228	-0.1194	0.0037	0.0622	-0.0709
TOX3	0.1015	0.3374	-0.1701	-0.3489	0.4174
TOX4	0.4504	0.3658	-0.1679	0.4308	0.0417
TP53	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
TP53AIP1	-1.1435	-0.6707	-0.1924	-0.3185	0.0179
TP53BP1	0.9474	-0.6555	-0.1719	-0.3381	-0.4442
TP53BP1 variant protein	0.9474	-0.6555	-0.1719	-0.3381	-0.4442
TP53BP2	0.2805	0.2895	0.0931	-0.2744	0.7663
TP53I11	-0.3423	-0.0899	0.006999999999999999	-0.3732	-0.4225
TP53I13	-0.3638	-0.0928	-0.2934	-0.3699	-0.4669
TP53I3	0.0006	-0.0808	0.0983	-0.3062	0.0007
TP53INP1	-0.3296	-0.6494	0.1612	0.3231	0.6701
TP53INP2	0.4228	0.1098	-0.0339	0.0622	0.2776
TP53RK	0.4228	0.2783	0.0037	0.4868	-0.0709
TP53TG3	0.1015	-0.083	0.0173	0.0347	0.4174
TP53TG3b	0.1015	-0.083	0.0173	0.0347	0.4174
TP53TG5	0.4228	-0.1194	0.0037	0.0622	-0.0709
TP63	-1.1054	0.2354	0.5643	-0.105	0.6044
TP73	-0.1869	0.2868	0.4519	-0.2449	-0.56
TPBG	0.1476	-0.0935	0.1925	-0.1333	0.0843
TPCN1	0.0859	-0.0843	0.1731	0.3308	-0.4676
TPCN2	0.8395	0.5571	0.006999999999999999	0.1596	0.5801
TPD52	-0.3296	-0.08199999999999999	0.2916	0.3231	0.6701
TPD52L1	-0.3516	-0.6056	0.1968	0.2352	-0.4049
TPD52L2	0.3702	0.2783	0.0037	0.6308	-0.0988
TPD52L3	0.0976	0.7677	-0.0998	-0.2253	-0.4275
TPH1	-0.3786	-0.0899	0.006999999999999999	-0.294	-0.4929
TPH2	0.1361	-0.0998	0.2867	0.2909	-0.4118
TPI1	0.0723	0.5187	0.0525	1.0553	0.5491
TPIP	0.4095	-0.07	-0.3043	0.0428	-0.4509
TPK1	0.4978	0.9874	-0.0316	0.9625	0.287
TPM1	-0.3653	-0.2478	-0.1806	-0.4922	-0.07
TPM2	0.1252	0.3912	-0.1259	-0.2145	-0.5087
TPM3	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
TPM4	0.6258	0.7842	0.113	-0.0229	0.6652
TPMT	0.0883	0.0487	0.6039	0.4451	0.3135
TPO	-0.044000000000000004	-0.1154	-0.4084	-0.2946	0.0378
TPP1	-0.3786	-0.0899	-0.1314	-0.9749	-0.465
TPP2	-0.3703	-0.5748	0.3101	-0.3112	0.0052
TPPP	0.4121	-0.15	0.0559	-0.4365	0.54135
TPPP2	0.4504	0.3658	0.221	0.4308	0.0417
TPPP3	0.1015	-0.665	-0.1822	0.0464	0.3368
TPR	0.2805	0.28	0.0931	0.6935	0.3109
TPRG1	-1.1054	0.2354	0.5643	-0.1459	0.6044
TPRG1L	-0.1869	0.2868	0.4519	-0.2449	-0.56
TPRKB	0.0389	-0.1077	0.0536	-0.0184	0.0073
TPRX1	-0.3808	-0.1324	-0.2936	0.06	-0.5206
TPRXL	0.0946	-0.1577	-0.3007	-0.3262	-0.4556
TPSAB1	0.0746	-0.6646	0.0173	-0.3731	0.5491
TPSB2	0.0746	-0.6646	0.0173	-0.3731	0.5491
TPSD1	0.0746	-0.6646	0.0173	-0.3731	0.5491
TPSG1	0.0746	-0.6646	0.0173	-0.3731	0.5491
TPST1	0.4232	0.2581	-0.0043	0.8385	0.3424
TPST2	-1.2059	-0.1107	-0.3247	-0.4375	-0.5416
TPT1	-0.3437	-0.6637	-0.3043	-0.3625	-0.4861
TPTE	0.22825	0.2568	-0.4113	-0.0726	-0.3103
TPTE2	0.4095	-0.07	-0.3043	0.0428	-0.4509
TPX2	0.4228	0.1098	-0.0339	0.0622	0.2776
TR	0.0859	-0.0925	-0.2491	0.2827	-0.4676
TR2IT1	-0.4132	0.2667	0.3507	0.1937	0.2006
TRA	0.4504	0.3658	-0.1679	0.4308	0.0417
TRA2A	-0.32799999999999996	-0.1035	-0.1468	0.0397	0.3659
TRA@	0.4504	0.3658	-0.1679	0.4308	0.0417
TRABD	-1.2437	-0.1518	-0.3212	-1.0148	-0.596
TRAC	0.4504	0.3658	-0.1679	0.4308	0.0417
TRAD	-0.4204	-0.0928	-0.2934	-0.3699	-0.5309
TRADD	0.1015	-0.665	-0.1822	0.0464	0.3368
TRAF1	0.0851	0.2368	0.0038	-0.298	-0.4837
TRAF2	0.0851	0.6722	-0.0114	-1.0917	-0.5823
TRAF3	0.3679	-0.6803	-0.1938	0.0806	-0.4765
TRAF3IP1	0.1343	-0.1826	-0.1355	-0.4471	0.2482
TRAF3IP2	-0.3516	-0.6336	0.1968	0.2352	0.0168
TRAF3IP3	0.2805	0.2766	0.0931	-0.2744	0.7663
TRAF4	-0.3638	-0.0928	-0.2934	-0.3699	-0.4669
TRAF5	0.2805	0.2829	0.0931	-0.2744	0.7663
TRAF6	0.1288	-0.0963	0.006999999999999999	-0.9247	-0.4225
TRAF7	0.0746	-0.6646	0.0173	-0.3731	0.5491
TRAFD1	0.0859	-0.0843	0.1731	0.3308	-0.4676
TRAIP	-0.3978	0.2671	-0.0059	-1.023	-0.496
TRAITS	-0.3381	0.2667	0.3759	0.1937	0.2006
TRAJ17	0.4504	0.3658	-0.1679	0.4308	0.0417
TRAK1	-0.4012	0.531	-0.0059	-0.3261	-0.4556
TRAK2	0.1984	0.3743	-0.0126	0.1868	0.365
TRAM1	-0.3296	-0.1035	0.2916	0.1022	0.7179
TRAM1L1	-0.3048	-0.6732	-0.1005	-0.9007	-0.4169
TRAM2	0.10800000000000001	0.0809	0.1148	0.2982	0.0859
TRAP1	0.0746	-0.6646	0.0173	-0.3731	0.5491
TRAPPC1	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
TRAPPC10	0.3463	0.4954	-0.05	0.6391	-0.0982
TRAPPC2	0.0425	-0.1247	-0.3059	-0.068	-0.0726
TRAPPC2L	0.0589	-0.7292	-0.3286	0.138	0.2859
TRAPPC3	-0.1387	-0.0985	0.0941	-0.3285	-0.5361
TRAPPC4	0.3742	0.2846	-0.057999999999999996	-0.366	-0.0123
TRAPPC5	0.6074	-0.6262	-0.3035	-0.0229	-1.3124
TRAPPC6A	-0.3808	0.4498	-0.2763	0.06	-0.5206
TRAPPC6B	0.4504	0.3325	-0.1695	0.2915	-0.4224
TRAPPC9	-0.3845	0.2975	-0.3037	0.382	0.584
TRAT1	-0.3138	0.2988	-0.0104	0.1735	0.2006
TRAV12-1	0.4504	0.3658	-0.1679	0.4308	0.0417
TRBV13	0.5369	1.07	-0.0129	0.9221	0.3692
TRD	0.4504	0.3658	-0.1679	0.4308	0.0417
TRD@	0.4504	0.3658	-0.1679	0.4308	0.0417
TRDMT1	0.1003	-0.0911	0.2222	-0.0008	0.3483
TRDN	-0.3516	-0.6161	0.1968	0.2352	-0.4049
TREH	0.3742	0.2846	-0.057999999999999996	-0.366	-0.0123
TREM1	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
TREM2	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
TREML1	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
TREML2	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
TREML4	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
TRERF1	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
TREX1	-0.3978	0.2671	-0.0059	-0.3261	-0.496
TRF4-2	0.1015	-0.083	-0.1701	-0.3489	0.4174
TRG11	-0.1738	-0.0985	0.0941	-0.3339	-0.5417
TRGC2	-0.32799999999999996	0.3059	-0.017	0.0397	0.3516
TRGV3	-0.32799999999999996		-0.017	0.0397	0.3516
TRGV5	-0.32799999999999996		-0.017	0.0397	0.3516
TRGV9	-0.32799999999999996	0.3059	-0.017	0.0397	0.3516
TRH	-0.3548	0.2667	0.3958	0.1843	0.2006
TRHDE	0.1361	-0.0998	0.2867	0.2909	-0.4118
TRHR	-0.3296	-0.11699999999999999	0.1612	0.3231	0.6706
TRIAD3A	-0.3203	-0.1174	-0.3072	-0.9631	0.3659
TRIAP1	0.0721	-0.0843	0.1731	0.2566	-0.5177
TRIB1	-0.3565	0.3163	0.1625	0.8252	0.7022
TRIB2	0.0006	-0.0959	-0.4055	-0.2946	0.0314
TRIB3	0.3942	0.1098	-0.0884	-0.3838	0.5337
TRIM10	0.0526	0.0273	0.0708	0.2531	0.2614
TRIM11	0.2805	0.2687	0.0931	-0.2744	0.7663
TRIM13	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
TRIM14	-0.3645	-0.0937	0.0038	0.355	-0.4837
TRIM15	0.0526	0.0273	0.0708	0.2531	0.2614
TRIM16	-0.435	-0.1143	-0.2934	-0.3953	-0.5196
TRIM16L	-0.3828	-0.0928	-0.2934	-0.4775	-0.4689
TRIM17	0.2805	0.2687	0.0931	-0.2744	0.7663
TRIM2	-0.3561	-0.5747	0.2102	-0.9234	-0.4605
TRIM21	-0.3262	0.0236	-0.2891	-0.9109999999999999	-0.4067
TRIM22	-0.3828	-0.1168	-0.2948	-0.9191	-0.4262
TRIM23	0.1234	-0.65	-0.135	-0.371	-0.4346
TRIM24	0.466	0.9975	-0.0304	0.9513	0.3624
TRIM25	0.4419	-0.0832	0.1525	-0.3335	-0.5258
TRIM26	0.0526	0.0273	0.0708	0.2531	0.2614
TRIM27	0.0865	0.006	0.6039	0.2666	0.2962
TRIM28	0.0425	-0.1247	-0.3059	-0.068	-0.0726
TRIM29	0.1694	0.2846	-0.057999999999999996	-0.366	-0.0123
TRIM3	-0.3786	-0.0899	-0.1314	-0.9749	-0.465
TRIM31	0.0526	0.0273	0.0708	0.2531	0.2614
TRIM32	0.0851	0.2368	0.0038	-0.298	-0.4837
TRIM33	-0.1188	0.3087	-0.1783	0.4285	-0.4942
TRIM34	-0.3828	-0.1168	-0.2948	-0.9191	-0.4262
TRIM35	-0.3516	-0.6794	-0.6553	-0.3016	0.0412
TRIM36	0.1157	-0.6588	-0.135	0.0813	-1.204
TRIM37	0.0968	-0.0832	0.1525	-0.3525	-0.5258
TRIM38	0.0865	0.0487	0.6039	0.2666	0.2962
TRIM39	0.0526	0.0273	0.0708	0.2531	0.2614
TRIM4	0.465	0.2751	-0.0043	0.7061	0.2747
TRIM40	0.0526	0.0273	0.0708	0.2531	0.2614
TRIM41	0.0169	0.5363	-0.2733	0.0106	-0.0616
TRIM41a	0.0169	0.5363	-0.2733	0.0106	-0.0616
TRIM42	-0.3548	0.7269	0.5134	0.8738	0.2006
TRIM43	0.0193	0.2626	0.1405	0.1013	0.35600000000000004
TRIM44	0.1288	-0.0963	0.006999999999999999	-0.9790000000000001	-0.4225
TRIM45	-0.1188	0.3087	0.2025	0.4285	0.3264
TRIM46	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
TRIM47	0.0968	-0.0921	0.1525	0.3114	-0.5258
TRIM48	-0.3251	0.1288	0.006999999999999999	-0.9129	-0.9338
TRIM49	0.7257	0.2553	-0.057999999999999996	0.2981	0.6693
TRIM5	-0.3786	-0.0899	-0.2948	-0.9191	-0.73315
TRIM50	0.4654	0.2722	-0.0043	0.8641	0.3782
TRIM52	0.0169	0.5363	-0.2733	0.0106	-0.0616
TRIM54	0.0081	-0.0808	0.0983	-0.3062	0.0007
TRIM55	-0.3296	-0.0681	0.2916	0.1022	0.7179
TRIM56	0.465	0.2751	-0.0043	0.6762	0.3624
TRIM58	0.3007	-0.095	0.0931	0.1208	0.8547
TRIM59	-0.3379	0.7269	0.5134	0.2678	0.4001
TRIM6	-0.3828	-0.1168	-0.2948	-0.9191	-0.4262
TRIM6-TRIM34	-0.3828	-0.1168	-0.2948	-0.9191	-0.4262
TRIM60	-0.3257	-0.6235	0.1518	-0.8793	-0.4025
TRIM61	-0.3257	-0.6235	0.1518	-0.8793	-0.4025
TRIM62	-0.1738	-0.0985	0.0941	-0.3285	-0.5359
TRIM63	-0.1738	-0.0985	0.0865	-0.3339	-0.5670000000000001
TRIM65	0.0968	-0.0921	0.1525	0.3114	-0.5258
TRIM67	0.2602	0.2687	0.0931	-0.3098	0.8031
TRIM68	-0.3262	0.0236	-0.2891	-0.9109999999999999	-0.4067
TRIM69	0.4395	-0.6555	-0.1719	-0.3381	-0.4442
TRIM7	0.0169	0.5363	-0.2733	0.0106	-0.0616
TRIM71	0.1138	-0.1506	-0.0059	-0.2713	-0.4556
TRIM72	0.1015	-0.083	0.0173	0.0347	0.4174
TRIM73	0.4654	0.2722	-0.0043	0.8641	0.3782
TRIM74	0.4654	0.2722	-0.0043	0.8641	0.3782
TRIM75	-0.3257	-0.6235	0.1518	-0.8793	-0.4025
TRIM8	0.1214	-0.0622	-0.1035	0.179	0.3295
TRIM9	0.4438	0.7996	-0.171	0.0963	-0.4596
TRIML1	-0.379	-0.6248	0.1165	-0.9606	0.3702
TRIML2	-0.379	-0.6248	0.1165	-0.9606	0.3702
TRIMP1	-0.3828	-0.1168	-0.2948	-0.9191	-0.4262
TRIO	0.47100000000000003	0.2863	0.4503	0.0753	0.3959
TRIOBP	-1.2013	-0.1189	-0.2982	-0.4307	-0.5416
TRIP10	0.6074	-0.6262	-0.3035	0.0076	-0.5782
TRIP11	0.4187	-0.6803	-0.1938	0.0806	-0.4765
TRIP12	0.1984	0.2864	-0.0126	-1.0262	0.3317
TRIP13	0.4121	-0.1704	0.0559	-0.4365	0.3959
TRIP4	-0.3653	-0.2478	-0.1806	-0.0527	-0.07
TRIP6	0.465	0.2751	-0.0043	0.6762	0.3624
TRIT1	-0.1387	0.2784	0.0941	0.1646	-0.5361
TRMT1	0.6258	-0.6262	0.113	-0.0229	0.6578
TRMT11	-0.3516	-0.6056	0.1968	0.2352	-0.4049
TRMT12	-0.3565	0.3163	0.1625	0.8252	0.7022
TRMT2A	-1.1537	-0.1446	0.1859	0.5376	-0.5032
TRMT5	0.4438	-0.0594	-0.171	0.1271	-0.4765
TRMT6	0.4436	0.1098	-0.0339	-0.3337	0.5760000000000001
TRMT61A	0.3679	-0.6803	-0.1938	0.0806	-0.4765
TRMT61B	0.0081	-0.0808	0.0983	-0.3062	0.0007
TRMU	-1.2575	-0.1518	-0.2982	-1.114	-0.5759
TRN-SR	0.466	0.6053	-0.0203	0.9398	0.3624
TRNAU1AP	-0.1738	-0.0985	0.0941	-0.3339	-0.5417
TRNP1	-0.1738	-0.0985	0.0941	-0.3339	-0.5417
TRNT1	0.1034	0.5592	-0.3065	-0.3007	-0.4096
TROAP	0.1294	-0.0872	0.2899	0.2406	-0.4478
TROVE2	0.2805	0.2023	0.0931	0.7253	0.0404
TRP4	-0.3631	-0.07400000000000001	-0.3043	-0.3265	-0.4505
TRPA1	-0.3296	-0.1035	0.2916	0.1058	0.6701
TRPC1	-0.3379	0.7269	0.5134	0.9102	0.385
TRPC2	-0.3262	0.0236	-0.2891	-0.8859	-0.4067
TRPC3	-0.3247	-0.6193	-0.1005	-0.9189	-0.4169
TRPC4	-0.3631	-0.07400000000000001	-0.3043	-0.3265	-0.4505
TRPC4AP	0.4228	0.1098	-0.0339	0.0622	0.2776
TRPC6	-0.32299999999999995	0.3303	-0.057999999999999996	-0.8772	0.0941
TRPC7	0.1231	-0.1002	-0.135	0.0609	-0.4732
TRPM1	-0.3982	-0.6558	0.0761	-0.3381	-0.4651
TRPM2	0.3463	0.4954	-0.05	0.6391	-0.0982
TRPM3	-0.3424	-0.0838	-0.0741	0.5485	-0.4416
TRPM4	-0.3808	-0.1324	-0.2936	0.06	-0.5316
TRPM4B	-0.3808	-0.1324	-0.2936	0.06	-0.5316
TRPM5	-0.4319	0.0236	-0.2891	-1.054	-0.524
TRPM6	-0.3424	-0.0838	-0.0741	0.5485	-0.4416
TRPM7	-0.3653	-0.0972	-0.1719	-0.3381	-0.4442
TRPM8	0.1343	0.2864	-0.1355	-1.0262	0.3317
TRPS1	-0.3565	0.3308	0.1625	0.7457	0.7022
TRPT1	-0.3351	0.5571	0.006999999999999999	0.1596	0.2908
TRPV1	-0.4332	-0.1143	-0.2934	-0.3953	-0.5681
TRPV2	-0.4224	-0.1143	-0.2934	-0.3953	-0.5196
TRPV3	-0.4332	-0.1143	-0.2934	-0.3953	-0.5681
TRPV4	0.0859	0.2982	0.1731	0.3308	-0.4676
TRPV5	0.4979	1.07	-0.0316	0.9596	0.287
TRPV6	0.4979	1.07	-0.0316	0.9596	0.287
TRRAP	0.465	0.2751	-0.0043	0.7061	0.2747
TRSPAP1	-0.1738	-0.0985	0.0941	-0.3339	-0.5417
TRUB1	0.1214	-0.0622	-0.1035	0.1726	0.3295
TRUB2	0.0851	0.2368	-0.0114	-0.3899	-0.4837
TRX2	-1.2013	-0.1189	-0.2982	-0.4307	-0.5416
TRXR2A	-1.1537	-0.1446	0.1859	0.5376	-0.5032
TRY6	1.1299	1.07	1.1641	0.9596	0.287
TRYX3	0.4714	1.0336	-0.0129	0.9724	0.363
TSARG1	0.1343	0.2864	-0.0126	-1.0262	0.3317
TSC1	0.0851	-0.21100000000000002	-0.0114	-0.84675	-0.4837
TSC2	0.0746	-0.6646	0.0173	-0.3731	0.5491
TSC22D1	-0.3437	-0.6637	-0.3043	-0.15785	-0.4861
TSC22D2	-0.3379	0.7269	0.5134	0.2678	0.4001
TSC22D4	0.465	0.2751	-0.0043	0.7061	0.2747
TSEN15	0.2805	0.28	0.0931	0.6935	0.3109
TSEN2	0.0946	-0.1577	-0.3007	-0.3262	-0.4556
TSEN34	0.0673	-0.1247	-0.2885	-0.0602	-0.0726
TSEN54	0.0968	-0.0921	0.1525	0.3114	-0.5258
TSFM	0.1091	-0.0872	0.2899	0.275	-0.4478
TSG1	0.1476	-0.1566	0.1925	0.2275	0.0843
TSG101	-0.3781	-0.0899	0.006999999999999999	-0.9546	-0.4857
TSG24	0.0251	-0.1065	0.0107	0.3544	-0.0084
TSGA10	0.0193	0.2949	0.1405	0.3618	0.0899
TSGA10IP	-1.1655	0.5571	0.006999999999999999	0.1596	0.2908
TSGA13	0.466	0.9975	-0.0203	0.9398	0.3624
TSGA14	0.466	0.9975	-0.0203	0.9398	0.3624
TSHB	-0.1188	0.3087	-0.1783	0.4285	-0.4942
TSHR	0.4187	-0.67	-0.1938	0.1118	-0.4765
TSHZ1	0.126	-0.6815	-0.1001	0.128	0.0367
TSHZ2	0.4244	0.2783	0.0037	0.8986	-0.0709
TSHZ3	0.4984	0.7899	0.113	0.298	0.7448
TSKS	-0.3808	-0.1324	-0.2936	0.06	-0.5316
TSKU	0.6637	0.5571	0.006999999999999999	0.2115	0.5801
TSL-A	-0.32799999999999996	-0.1035	-0.1468	0.0397	0.3516
TSLP	0.1396	-0.6588	-0.135	0.0813	-1.1509
TSN	-0.2108	0.3681	0.0107	0.3544	0.5395
TSNARE1	-0.3845	0.2975	-0.3037	-0.0014	0.584
TSNAX	0.2602	0.2687	0.0931	-0.3098	0.8031
TSNAXIP1	0.1015	-0.665	-0.1822	0.0464	0.3368
TSP50	-0.2362	0.1868	-0.0059	-0.3261	-0.4556
TSPAN-3	-0.3727	-0.2478	0.1264	-0.35700000000000004	-0.0308
TSPAN1	-0.1387	-0.0765	0.0941	0.1646	-0.4543
TSPAN10	1.0033	-0.0921	0.1525	0.3273	-0.5258
TSPAN11	0.1278	0.7675	0.0944	0.6933	0.5923
TSPAN12	0.4892	0.5781	-0.0203	1.0313	0.3624
TSPAN13	-0.3203	-0.1035	-0.1468	-0.2557	0.3659
TSPAN14	0.1214	-0.0865	-0.1035	-0.2181	0.3552
TSPAN15	0.0808	-0.0865	0.1449	-0.2418	0.3118
TSPAN16	0.6258	-0.6262	0.113	-0.0229	-1.2064
TSPAN17	0.0954	0.4205	-0.2757	0.0393	-0.0318
TSPAN18	-0.3423	-0.0899	0.006999999999999999	-0.3732	-0.4225
TSPAN19	0.1361	-0.13	-0.2491	0.3169	-0.4118
TSPAN2	-0.1188	0.3087	-0.1783	0.4285	-0.4942
TSPAN3	-0.3727	-0.2478	0.1264	-0.35700000000000004	-0.0308
TSPAN31	0.1091	-0.0872	0.2899	0.275	-0.4478
TSPAN32	-0.4319	0.0236	-0.2891	-1.054	-0.524
TSPAN33	0.466	0.6053	-0.0203	0.9398	0.3624
TSPAN4	-0.4319	0.0236	-0.2891	-1.054	-0.5699
TSPAN5	-0.3286	-0.6486	-0.3569	-0.9209999999999999	-0.4432
TSPAN8	0.1361	-0.0998	0.2867	0.2909	-0.4118
TSPAN9	0.0723	0.5187	-0.3279	1.0553	0.5491
TSPO	-1.1651	-0.1518	-0.2982	-1.072	-0.5697
TSPYL1	-0.3516	-0.6161	0.1968	0.2352	-0.4049
TSPYL3	0.4228	0.1098	-0.0339	0.0622	0.2776
TSPYL4	-0.3516	-0.6161	0.1968	0.2352	-0.4049
TSPYL5	-0.3296	-0.6494	0.1612	0.3231	0.6701
TSPYL6	0.0389	-0.0974	0.0838	-0.0184	0.0073
TSR1	-0.4332	-0.1143	-0.2934	-0.3953	-0.5681
TSSC1	-0.044000000000000004	-0.1154	-0.4084	-0.2946	0.0328
TSSC4	-0.4319	0.0236	-0.2891	-1.054	-0.524
TSSC6	-0.4319	0.0236	-0.2891	-1.054	-0.524
TSSK1B	0.1381	-0.6588	-0.135	0.0813	-1.204
TSSK2	-1.1537	-0.1446	0.1859	0.5376	-0.4606
TSSK3	-0.1738	-0.0985	0.0941	-0.3285	-0.5359
TSSK4	0.4504	0.3658	-0.1679	0.4308	0.0417
TSSK6	0.6258	0.7842	0.113	0.3144	1.0085
TST	-1.2013	-0.1189	-0.2982	-0.4307	-0.5416
TSTA3	-0.3845	-0.0658	-0.3072	-0.0014	0.3949
TTBK1	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
TTBK2	-0.3898	-0.6555	-0.1719	-0.3381	-0.4442
TTC1	0.0954	-0.1465	-0.135	0.0421	-0.4222
TTC12	0.0697	0.2846	-0.057999999999999996	-0.366	-0.0123
TTC13	0.2602	0.2687	0.0931	-0.3098	0.8031
TTC14	1.0727	0.2459	0.5643	-0.1459	0.6044
TTC15	-0.044000000000000004	-0.1154	-0.4084	-0.2946	0.0328
TTC16	0.0851	0.2368	-0.0114	-0.3899	-0.4837
TTC17	-0.3423	-0.0941	0.006999999999999999	-0.3732	-0.4225
TTC18	0.0808	-0.0865	0.1449	-0.2418	0.3118
TTC19	-0.4224	-0.1143	-0.2934	-0.3953	-0.5196
TTC21A	-0.3743	0.531	-0.0059	-0.3261	-0.4556
TTC21B	0.1282	0.579	-0.0126	0.1868	0.3494
TTC22	-0.1387	-0.0765	0.0941	0.1646	-0.4543
TTC23	-0.4099	0.1539	0.0065	-0.3263	-0.0308
TTC23L	0.1262	0.2696	0.3142	0.3962	0.3779
TTC24	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
TTC25	-0.3678	-0.0928	0.1525	-0.3501	-0.5309
TTC26	0.466	0.9975	-0.0304	0.9513	0.3624
TTC27	0.0081	-0.0808	0.0983	-0.3062	-0.011000000000000001
TTC28	-1.2059	-0.1189	-0.2982	-0.4375	-0.5416
TTC29	-0.3301	-0.6009	0.5488	0.15	-0.391
TTC3	0.4254	0.5457	-0.05	0.1893	-0.0146
TTC30A	0.1282	0.579	-0.0126	0.1868	0.3494
TTC30B	0.1282	0.579	-0.0126	0.1868	0.3494
TTC31	0.0389	0.3437	0.0536	-0.0184	0.0073
TTC32	0.0006	-0.0808	-0.4432	-0.3062	0.0007
TTC33	0.1262	0.299	0.3142	0.3962	0.3779
TTC35	-0.3296	-0.11699999999999999	0.1612	0.3231	0.6706
TTC36	0.3742	0.2846	-0.057999999999999996	-0.366	-0.0123
TTC37	0.135	-0.6894	-0.135	-0.3825	-1.1494
TTC38	-1.2575	-0.1518	-0.2982	-1.114	-0.5759
TTC39A	-0.1387	-0.0765	0.0941	0.1646	-0.4543
TTC39B	0.13	0.7677	-0.0998	-0.2253	-0.4275
TTC39C	0.124	0.3129	-0.1001	0.1507	0.3684
TTC4	-0.1387	-0.0765	0.0941	0.1646	-0.4543
TTC5	0.4504	0.3658	0.221	0.4308	0.0084
TTC6	0.4504	0.3325	-0.1695	0.2915	-0.4224
TTC7A	0.035	-0.0783	0.0041	-0.0423	-0.0148
TTC7B	0.4187	-0.6803	-0.1938	0.0806	-0.4765
TTC8	0.4187	-0.6803	-0.1938	0.0806	-0.4765
TTC9	0.4121	-0.6517	-0.1938	0.0623	-0.4765
TTC9B	-0.3808	0.4498	-0.0894	0.298	-0.4985
TTC9C	-0.3351	0.198	0.006999999999999999	0.1596	0.2908
TTF1	0.0851	-0.21100000000000002	-0.0114	-1.0861	-0.4837
TTF2	-0.1188	0.3087	0.2025	0.4285	0.3264
TTK	0.1476	0.3198	0.1925	-0.1333	0.0843
TTL	0.0251	-0.1065	0.0107	0.3544	-0.0084
TTL/TEL fusion	-0.3631	-0.6637	-0.3043	0.0839	-0.4505
